20,18,15,12,11,7,4,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,12,11,7,4,4,5,5,5,6,6,5,5,5,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,12,11,7,4,4,3,4,5,6,4,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,12,11,7,4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,14,11,5,4,4,3,3,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,15,12,11,5,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,21,21,17,14,11,9,8,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,18,17,14,11,9,8,5,4,6,3,3,5,3,4,3,3,3,4,3,5,3,3,3,4,4,3,3,3,4,3,3,4,4,4,3,4,5,5
23,21,18,17,17,14,11,8,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,18,15,14,11,8,6,3,3,6,5,4,5,4,4,4,6,3,3,4,5,3,4,4,4,3,3,3,4,4,3,3,3,4,4,5,4,5,4
23,21,18,17,14,11,9,6,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Time,Mean,Std,,,,,,,,Time,Mean,Std,,,,,,,,,,,,,,,,,,,,,
20,20,20,20,20,20,1,20,0,,,23,23,23,23,23,1,23,0,,,,,,,,,,,,,,,,,,,,,
18,18,18,18,18,18,2,18,0,,,21,21,21,21,21,2,21,0,,,,,,,,,,,,,,,,,,,,,
15,15,15,15,15,15,3,15,0,,,21,18,18,18,18,3,18.6,1.341640786,,,,,,,,,,,,,,,,,,,,,
12,12,12,12,14,12,4,12.33333333,0.816496581,,,17,17,17,15,17,4,16.6,0.894427191,,,,,,,,,,,,,,,,,,,,,
11,11,11,11,11,11,5,11,0,,,14,14,17,14,14,5,14.6,1.341640786,,,,,,,,,,,,,,,,,,,,,
7,7,7,7,5,5,6,6.333333333,1.032795559,,,11,11,14,11,11,6,11.6,1.341640786,,,,,,,,,,,,,,,,,,,,,
4,4,4,4,4,5,7,4.166666667,0.40824829,,,9,9,11,8,9,7,9.2,1.095445115,,,,,,,,,,,,,,,,,,,,,
5,4,4,6,4,0,8,3.833333333,2.041241452,,,8,8,8,6,6,8,7.2,1.095445115,,,,,,,,,,,,,,,,,,,,,
5,5,3,3,3,4,9,3.833333333,0.98319208,,,5,5,6,3,5,9,4.8,1.095445115,,,,,,,,,,,,,,,,,,,,,
3,5,4,2,3,2,10,3.166666667,1.169045194,,,4,4,5,3,5,10,4.2,0.836660027,,,,,,,,,,,,,,,,,,,,,
2,5,5,0,4,0,11,2.666666667,2.338090389,,,4,6,5,6,4,11,5,1,,,,,,,,,,,,,,,,,,,,,
0,6,6,0,5,0,12,2.833333333,3.125166662,,,2,3,2,5,2,12,2.8,1.303840481,,,,,,,,,,,,,,,,,,,,,
0,6,4,0,2,0,13,2,2.529822128,,,0,3,0,4,0,13,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,5,4,0,1,0,14,1.666666667,2.250925735,,,0,5,0,5,0,14,2,2.738612788,,,,,,,,,,,,,,,,,,,,,
0,5,5,0,0,0,15,1.666666667,2.581988897,,,0,3,0,4,0,15,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,5,3,0,0,0,16,1.333333333,2.160246899,,,0,4,0,4,0,16,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
0,6,1,0,0,0,17,1.166666667,2.401388487,,,0,3,0,4,0,17,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,4,0,0,0,0,18,0.666666667,1.632993162,,,0,3,0,6,0,18,1.8,2.683281573,,,,,,,,,,,,,,,,,,,,,
0,2,0,0,0,0,19,0.333333333,0.816496581,,,0,3,0,3,0,19,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,2,0,0,0,0,20,0.333333333,0.816496581,,,0,4,0,3,0,20,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,21,0,0,,,0,3,0,4,0,21,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,22,0,0,,,0,5,0,5,0,22,2,2.738612788,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,23,0,0,,,0,3,0,3,0,23,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,24,0,0,,,0,3,0,4,0,24,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,25,0,0,,,0,3,0,4,0,25,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,26,0,0,,,0,4,0,4,0,26,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,27,0,0,,,0,4,0,3,0,27,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,28,0,0,,,0,3,0,3,0,28,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,29,0,0,,,0,3,0,3,0,29,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,30,0,0,,,0,3,0,4,0,30,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,31,0,0,,,0,4,0,4,0,31,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,32,0,0,,,0,3,0,3,0,32,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,33,0,0,,,0,3,0,3,0,33,1.2,1.643167673,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,34,0,0,,,0,4,0,3,0,34,1.4,1.949358869,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,35,0,0,,,0,4,0,4,0,35,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,36,0,0,,,0,4,0,4,0,36,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,37,0,0,,,0,3,0,5,0,37,1.6,2.302172887,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,38,0,0,,,0,4,0,4,0,38,1.6,2.19089023,,,,,,,,,,,,,,,,,,,,,
