23,21,21,17,14,11,9,8,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,18,17,14,11,9,8,5,4,6,3,3,5,3,4,3,3,3,4,3,5,3,3,3,4,4,3,3,3,4,3,3,4,4,4,3,4,5,5
23,21,18,17,17,14,11,8,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,18,15,14,11,8,6,3,3,6,5,4,5,4,4,4,6,3,3,4,5,3,4,4,4,3,3,3,4,4,3,3,3,4,4,5,4,5,4
23,21,18,17,14,11,9,6,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
