19,19,19
18.65,17.775,19.525
19,17.223,20.777
19.25,17.6,20.9
18.8,17.364,20.236
18.5,16.738,20.262
18.75,16.676,20.824
18.35,16.167,20.533
19.15,17.016,21.284
19.75,17.019,22.481
19.1,16.164,22.036
18.55,15.266,21.834
18.35,14.494,22.206
18.2,13.628,22.772
18.6,13.216,23.984
18.9,13.609,24.191
18.8,13.623,23.977
18.35,14.141,22.559
18.85,14.604,23.096
18.7,14.456,22.944
18.85,14.833,22.867
19.3,15.221,23.379
19.55,15.339,23.761
18.8,14.428,23.172
18.55,13.899,23.201
18.5,13.872,23.128
19.15,14.502,23.798
19.4,14.66,24.14
19.4,14.865,23.935
19.2,14.697,23.703
18.95,14.472,23.428
18.85,14.09,23.61
18.7,13.508,23.892
18.9,13.67,24.13
18.55,13.614,23.486
18.55,13.55,23.55
18.15,12.956,23.344
18.2,13.295,23.105
17.85,12.477,23.223
18.25,12.891,23.609
17.95,12.754,23.146
18.05,13.04,23.06
18.3,12.899,23.701
17.95,12.704,23.196
17.85,12.163,23.537
18.05,11.942,24.158
17.8,11.708,23.892
17.55,11.246,23.854
18,11.726,24.274
18.1,11.685,24.515
17.9,11.618,24.182
17.65,11.578,23.722
18.1,11.71,24.49
18.15,11.57,24.73
18.05,11.631,24.469
17.8,11.563,24.037
17.7,11.458,23.942
17.4,11.19,23.61
17.55,11.288,23.812
17.65,11.282,24.018
17.9,11.428,24.372
17.8,11.571,24.029
17.6,11.28,23.92
17.65,11.331,23.969
17.65,11.424,23.876
17.4,11.249,23.551
17.6,11.157,24.043
17.15,10.741,23.559
17.3,10.876,23.724
17.6,11.1,24.1
17.2,10.642,23.758
17.25,10.484,24.016
17.6,11.003,24.197
17.65,10.904,24.396
17.9,11.204,24.596
17.8,10.936,24.664
17.8,10.928,24.672
17.7,10.847,24.553
17.9,10.756,25.044
18,10.731,25.269
18.35,10.95,25.75
18.45,11.041,25.859
18.3,10.929,25.671
18.4,11.02,25.78
18.15,10.778,25.522
18.35,10.76,25.94
18.35,10.858,25.842
18.65,11.144,26.156
18.3,10.994,25.606
18.25,10.96,25.54
18.2,11.021,25.379
18.1,10.853,25.347
18.05,10.85,25.25
17.85,10.696,25.004
18.15,10.672,25.628
18.05,10.549,25.551
17.9,10.61,25.19
17.95,10.541,25.359
17.85,10.485,25.215
17.8,10.284,25.316
17.75,10.345,25.155
17.85,10.407,25.293
17.65,10.109,25.191
17.45,10.091,24.809
17.2,10.014,24.386
17.4,10.056,24.744
17.4,10.171,24.629
17.45,10.185,24.715
17.2,9.9409,24.459
17.5,10.381,24.619
17.15,9.9369,24.363
17.05,9.7628,24.337
17.1,9.8823,24.318
16.85,9.4924,24.208
16.95,9.7209,24.179
16.8,9.7022,23.898
17.1,9.9116,24.288
