24,24,24
24.1,23.079,25.121
25.05,23.038,27.062
25.45,23.361,27.539
25.6,22.878,28.322
25.25,22.243,28.257
25,21.582,28.418
24.5,20.507,28.493
24.1,19.191,29.009
23.05,17.814,28.286
23,18.026,27.974
23.65,18.406,28.894
23.25,17.688,28.812
23.05,17.398,28.702
22.9,17.443,28.357
22.5,16.774,28.226
22.9,17.31,28.49
22.85,17.172,28.528
22.65,16.736,28.564
22.35,15.314,29.386
21.3,15.008,27.592
21.25,14.943,27.557
21.45,15.146,27.754
21.4,15.388,27.412
21.8,15.76,27.84
21.65,15.587,27.713
22.15,15.831,28.469
22.05,15.557,28.543
21.3,14.9,27.7
21.2,14.763,27.637
21,14.28,27.72
20.8,13.592,28.008
22.25,14.553,29.947
21.35,14.144,28.556
22.45,16.256,28.644
22.4,16.301,28.499
22.75,16.742,28.758
23,17.205,28.795
22.9,16.98,28.82
22.85,16.726,28.974
23,17.115,28.885
23.2,17.319,29.081
23.1,16.936,29.264
23.05,17.143,28.957
23.2,16.895,29.505
22.95,15.883,30.017
22.8,15.577,30.023
23.9,16.382,31.418
22.65,15.622,29.678
22.7,15.584,29.816
22.85,16.089,29.611
23.3,16.786,29.814
23,16.343,29.657
22.8,16.314,29.286
22.9,16.388,29.412
22.7,16.058,29.342
22.4,15.599,29.201
22.5,15.808,29.192
23.8,16.732,30.868
22.65,15.983,29.317
22.65,15.827,29.473
22.65,15.904,29.396
22.8,16.075,29.525
22.8,16.146,29.454
22.85,15.852,29.848
23,15.716,30.284
22.7,15.294,30.106
22.6,14.906,30.294
22.65,15.019,30.281
22.25,14.553,29.947
22.45,14.526,30.374
22.4,14.345,30.455
22.2,14.072,30.328
22.25,13.979,30.521
22.05,13.775,30.325
22,13.54,30.46
22.15,13.763,30.537
22.2,14.17,30.23
22.15,14.228,30.072
22.3,14.28,30.32
21.95,13.816,30.084
22.15,13.896,30.404
22,13.697,30.303
22,13.621,30.379
22.2,13.649,30.751
22.1,13.772,30.428
22.9,14.616,31.184
22.55,14.488,30.612
22.5,14.497,30.503
22.45,14.112,30.788
22.25,14.049,30.451
22.15,13.877,30.423
22.2,14.289,30.111
22.3,14.519,30.081
22.2,14.15,30.25
22.3,14.359,30.241
22.3,14.492,30.108
22.35,14.823,29.877
22.1,14.444,29.756
22.05,14.328,29.772
22,14.166,29.834
22,14.295,29.705
21.75,14.059,29.441
21.65,14.019,29.281
21.75,13.998,29.502
21.6,13.838,29.362
21.45,13.776,29.124
22.45,14.207,30.693
22.6,14.558,30.642
22.65,14.389,30.911
22.45,14.246,30.654
22.65,14.479,30.821
22.75,14.857,30.643
22.4,14.437,30.363
22.4,14.293,30.507
22.5,14.589,30.411
22.15,14.135,30.165
22.3,14.339,30.261
22.15,14.45,29.85
22.35,14.514,30.186
22.3,14.479,30.121
22.35,14.691,30.009
22.35,14.844,29.856
22.25,14.817,29.683
22.15,14.735,29.565
22.3,14.567,30.033
22.1,14.287,29.913
21.75,13.87,29.63
21.6,13.532,29.668
21.7,13.621,29.779
21.65,13.498,29.802
21.4,13.483,29.317
21.55,13.659,29.441
21.5,13.603,29.397
21.55,13.391,29.709
21.6,13.48,29.72
21.55,13.436,29.664
21.6,13.551,29.649
21.45,13.473,29.427
21.5,13.276,29.724
21.35,13.179,29.521
21.3,13.079,29.521
21.2,12.944,29.456
21.1,12.772,29.428
21.15,12.775,29.525
21,12.805,29.195
20.95,12.784,29.116
21.1,12.734,29.466
21,12.754,29.246
20.95,12.593,29.307
20.9,12.699,29.101
20.7,12.44,28.96
20.75,12.725,28.775
21,12.987,29.013
20.85,12.934,28.766
20.8,12.659,28.941
20.7,12.472,28.928
20.4,12.081,28.719
20.35,11.988,28.712
20.5,12.257,28.743
20.5,12.2,28.8
20.3,11.648,28.952
20.15,11.694,28.606
20.1,11.665,28.535
19.9,11.446,28.354
19.75,11.328,28.172
19.6,11.206,27.994
19.4,11.037,27.763
19.35,10.863,27.837
19,10.49,27.51
18.95,10.235,27.665
18.7,9.7964,27.604
18.75,10.003,27.497
18.6,9.904,27.296
18.55,9.5677,27.532
18.55,9.6383,27.462
18.3,9.4142,27.186
18.15,9.0582,27.242
18.3,9.1056,27.494
18.2,9.1877,27.212
18,8.9912,27.009
18,9.0088,26.991
17.8,8.8228,26.777
18,9.2943,26.706
17.75,9.2531,26.247
17.7,9.2514,26.149
17.8,9.2862,26.314
17.9,9.2799,26.52
17.75,9.2903,26.21
17.5,8.8397,26.16
17.35,8.7338,25.966
17.2,8.5818,25.818
17.3,8.8265,25.773
17.1,8.5044,25.696
16.9,8.4714,25.329
16.8,8.3483,25.252
16.75,8.334,25.166
16.75,8.2098,25.29
16.7,8.2763,25.124
16.55,8.0928,25.007
16.6,8.1995,25.001
16.6,8.0566,25.143
16.35,7.7951,24.905
16.45,7.857,25.043
16.45,7.857,25.043
