19,18,16,15,13,10,9,7,7,6,3,3,3,2,2,19,18,16,15,14,13,11,9,7,6,6,3,3,2,2,19,18,17,16,14,13,11,10,8,8,8,8,8,7,5,5,4,4,4,4,4,19,18,16,15,13,12,10,9,8,7,5,4,4,19,18,17,16,14,11,10,8,8,7,5,5,4,19,18,16,15,13,12,10,9,7,7,6,6,3,3,2,19,18,16,15,13,12,10,9,9,9,7,6,6,6,3,3,3,3,2,19,18,16,15,13,12,10,9,7,7,6,3,2,2
19,18,16,15,13,10,9,7,6,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,16,15,13,10,9,7,6,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,16,15,13,10,9,7,6,6,6,6,6,6,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,16,15,13,10,9,9,9,7,6,6,6,6,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
