27,27,27
27.5,26.611,28.389
27.9,25.702,30.098
28.2,26.058,30.342
28.3,25.764,30.836
28.4,25.133,31.667
28,24.175,31.825
27.7,23.725,31.675
27.8,23.014,32.586
27.75,23.256,32.244
27.75,22.831,32.669
27.75,23.268,32.232
27.4,22.9,31.9
27.15,22.39,31.91
26.65,21.99,31.31
26.65,22.047,31.253
26.9,21.875,31.925
26.95,21.929,31.971
26.65,21.684,31.616
26.25,20.736,31.764
26.15,20.389,31.911
26.1,20.057,32.143
25.95,19.425,32.475
25.7,19.114,32.286
26.05,19.847,32.253
25.75,19.638,31.862
26.05,19.73,32.37
25.75,19.707,31.793
25.85,19.607,32.093
25.95,20.008,31.892
25.95,20.043,31.857
26.1,20.11,32.09
25.95,20.16,31.74
25.75,19.707,31.793
25.85,20.053,31.647
26.1,20.37,31.83
25.85,20.219,31.481
25.85,19.909,31.791
25.8,20.027,31.573
25.85,19.752,31.948
26,19.948,32.052
26,19.544,32.456
25.95,19.646,32.254
26.35,20.073,32.627
26.35,20.082,32.618
26.5,19.935,33.065
26.25,19.602,32.898
26.25,19.57,32.93
26.2,19.499,32.901
25.95,19.133,32.767
25.95,19.11,32.79
25.9,19.236,32.564
25.85,18.829,32.871
25.8,18.71,32.89
25.7,18.786,32.614
25.95,18.765,33.135
25.9,18.495,33.305
25.4,17.914,32.886
25.85,18.572,33.128
25.95,18.875,33.025
25.8,18.86,32.74
25.75,18.785,32.715
25.55,18.588,32.512
25.5,18.568,32.432
25.6,18.445,32.755
25.45,18.192,32.708
25.55,18.372,32.728
25.5,18.234,32.766
25.65,18.682,32.618
25.9,18.889,32.911
25.85,18.867,32.833
26,19.28,32.72
26.05,19.413,32.687
25.85,19.327,32.373
25.7,18.886,32.514
25.7,18.917,32.483
25.55,18.672,32.428
25.8,18.636,32.964
25.75,18.331,33.169
25.45,18.055,32.845
26.45,18.956,33.944
25.65,18.569,32.731
25.7,18.351,33.049
26.5,18.484,34.516
26.35,18.153,34.547
26.05,18.28,33.82
26,18.166,33.834
25.45,17.914,32.986
25.05,17.57,32.53
25.35,17.795,32.905
25.3,17.704,32.896
25,17.288,32.712
25.2,17.532,32.868
25.1,17.478,32.722
25.3,17.937,32.663
25.1,18.022,32.178
25.45,18.398,32.502
25.45,18.42,32.48
25.15,17.893,32.407
25.25,18.172,32.328
25.15,18.107,32.193
25.15,18.032,32.268
25.1,18.241,31.959
25.15,18.311,31.989
25.35,18.405,32.295
25.4,18.461,32.339
25.25,18.247,32.253
25.3,18.288,32.312
25.15,17.771,32.529
25.35,18.203,32.497
25.45,18.243,32.657
26.6,19.002,34.198
26.4,18.665,34.135
26.45,18.674,34.226
26.3,18.553,34.047
26.15,18.623,33.677
26.3,18.83,33.77
26.3,18.929,33.671
26,18.745,33.255
26.1,18.831,33.369
26,18.616,33.384
26,18.981,33.019
25.95,18.905,32.995
25.9,18.741,33.059
25.65,18.697,32.603
25.8,18.799,32.801
25.55,18.558,32.542
25.45,18.595,32.305
25.75,18.83,32.67
25.7,18.576,32.824
25.75,18.93,32.57
25.6,18.608,32.592
25.5,18.621,32.379
25.6,18.822,32.378
25.75,18.953,32.547
25.9,18.927,32.873
26,18.84,33.16
25.9,18.763,33.037
26.15,18.886,33.414
25.85,18.769,32.931
25.95,18.846,33.054
25.8,18.505,33.095
25.75,18.628,32.872
25.55,18.409,32.691
25.35,18.322,32.378
25.25,18.047,32.453
25.45,18.518,32.382
25.15,18.319,31.981
25.25,18.323,32.177
25.2,18.043,32.357
25.15,17.85,32.45
25,17.974,32.026
24.95,17.92,31.98
24.95,18.033,31.867
24.9,17.837,31.963
24.9,17.867,31.933
24.85,17.732,31.968
24.6,17.481,31.719
24.45,17.346,31.554
24.4,17.341,31.459
24.25,16.982,31.518
24.15,17.003,31.297
24.2,16.854,31.546
24,16.848,31.152
24.05,17.02,31.08
24,17.125,30.875
23.85,16.784,30.916
23.5,16.53,30.47
23.5,16.455,30.545
23.4,16.454,30.346
23.2,15.999,30.401
23.2,16.065,30.335
23.25,16.143,30.357
23.15,15.959,30.341
23.15,16.099,30.201
23,15.884,30.116
22.8,15.724,29.876
22.65,15.422,29.878
22.6,15.496,29.704
22.85,15.543,30.157
22.55,15.292,29.808
22.45,15.148,29.752
22.35,15.05,29.65
22.2,15.043,29.357
21.95,14.838,29.062
21.95,14.743,29.157
21.85,14.6,29.1
21.75,14.65,28.85
21.7,14.43,28.97
21.85,14.572,29.128
21.6,14.285,28.915
21.4,14.106,28.694
21.5,13.936,29.064
21.2,13.804,28.596
21.1,13.795,28.405
21,13.87,28.13
20.95,13.685,28.215
20.6,13.504,27.696
20.55,13.335,27.765
20.45,13.243,27.657
20.2,13.139,27.261
20.05,12.857,27.243
19.95,12.801,27.099
19.75,12.584,26.916
19.75,12.474,27.026
19.5,12.141,26.859
19.35,12.159,26.541
19.35,12.247,26.453
19.3,12.288,26.312
19.2,12.117,26.283
19.05,11.857,26.243
19.05,11.879,26.221
19.1,11.912,26.288
18.8,11.673,25.927
18.75,11.777,25.723
18.65,11.705,25.595
18.5,11.621,25.379
18.4,11.378,25.422
18.45,11.413,25.487
18.1,10.904,25.296
18.25,11.076,25.424
18.05,10.894,25.206
17.85,10.6,25.1
17.75,10.417,25.083
17.6,10.285,24.915
17.5,10.134,24.866
17.5,10.127,24.873
17.4,9.823,24.977
17.15,9.6718,24.628
17.1,9.6739,24.526
17.05,9.5704,24.53
17,9.4956,24.504
17,9.4676,24.532
16.85,9.2878,24.412
16.75,9.1836,24.316
16.55,8.9864,24.114
16.55,9.0073,24.093
16.5,8.6898,24.31
16.2,8.1698,24.23
16.05,8.06,24.04
16.15,8.0566,24.243
16.05,7.9879,24.112
15.95,7.593,24.307
15.9,7.5466,24.253
15.7,7.3014,24.099
15.6,7.2246,23.975
15.4,6.9995,23.801
15.3,6.8514,23.749
15.2,6.7982,23.602
15.15,6.8069,23.493
15.15,6.7253,23.575
15.2,6.7234,23.677
15.05,6.6553,23.445
15,6.577,23.423
14.9,6.4464,23.354
14.8,6.5308,23.069
14.7,6.4915,22.908
14.7,6.5624,22.838
14.5,6.1618,22.838
14.45,6.0993,22.801
14.4,6.0877,22.712
14.25,5.8779,22.622
14.2,5.8233,22.577
14.3,5.9643,22.636
14.15,5.7378,22.562
14.2,5.7982,22.602
14.1,5.6964,22.504
14.15,5.7628,22.537
14.05,5.6616,22.438
14.1,5.6278,22.572
14.05,5.6428,22.457
13.9,5.5152,22.285
13.85,5.5258,22.174
13.6,5.3194,21.881
13.6,5.2498,21.95
13.55,5.2626,21.837
13.5,5.2124,21.788
13.4,5.1385,21.662
13.4,5.1321,21.668
13.35,5.0893,21.611
13.35,5.0258,21.674
13.2,4.8359,21.564
13.2,4.7982,21.602
13.05,4.6616,21.438
13,4.6145,21.385
13,4.6208,21.379
12.9,4.4464,21.354
12.85,4.4315,21.268
12.85,4.4315,21.268
12.75,4.309,21.191
12.75,4.2469,21.253
12.8,4.3607,21.239
12.65,4.1259,21.174
12.65,4.1754,21.125
12.65,4.2128,21.087
12.45,3.9556,20.944
12.35,3.6547,21.045
12.3,3.7093,20.891
12.2,3.6431,20.757
12.2,3.6308,20.769
12.2,3.5879,20.812
12.2,3.6308,20.769
12.15,3.5766,20.723
12.2,3.6308,20.769
12.15,3.5766,20.723
12.1,3.5351,20.665
12.1,3.5351,20.665
12.05,3.5123,20.588
