19,19,19
18.55,17.864,19.236
17.6,16.171,19.029
17.1,15.981,18.219
16.4,15.46,17.34
16.2,15.048,17.352
15.55,14.359,16.741
15.4,13.582,17.218
15.45,13.215,17.685
15.45,12.886,18.014
15.05,12.385,17.715
14.75,11.832,17.668
14.3,11.307,17.293
14.2,10.819,17.581
14.05,10.358,17.742
13.85,9.9127,17.787
13.7,9.5186,17.881
13.7,9.4437,17.956
13.25,8.561,17.939
13,8.1768,17.823
12.85,7.8735,17.827
12.8,7.9812,17.619
12.7,7.2604,18.14
12.4,6.9382,17.862
12.15,6.7573,17.543
12.05,6.1698,17.93
11.8,5.5795,18.021
11.85,5.3833,18.317
12.05,5.4528,18.647
11.8,5.1462,18.454
11.95,5.0258,18.874
11.7,4.5615,18.838
11.65,4.2,19.1
11.4,3.8648,18.935
11.25,3.8453,18.655
11.3,4.0156,18.584
11.35,3.8577,18.842
11.05,3.6127,18.487
10.9,3.5954,18.205
10.45,3.3088,17.591
10.35,2.9924,17.708
10.4,2.8439,17.956
10.4,2.8578,17.942
10.25,2.7535,17.746
10.15,2.7924,17.508
9.8,2.717,16.883
9.5,2.5,16.5
10.45,1.9062,18.994
10.45,2.1372,18.763
10.2,2.014,18.386
10.15,1.8006,18.499
9.9,1.7314,18.069
9.6,1.5058,17.694
9.7,1.5237,17.876
9.6,1.3512,17.849
9.35,1.2827,17.417
9.25,1.0751,17.425
9.25,0.96638,17.534
9.2,0.87376,17.526
9.1,0.73403,17.466
8.85,0.634,17.066
8.8,0.73056,16.869
8.6,0.55146,16.649
8.55,0.61291,16.487
8.4,0.34493,16.455
8.25,0.37015,16.13
8.15,0.28084,16.019
8.15,0.29423,16.006
8.15,0.20761,16.092
8.1,0.19997,16
8.05,0.17282,15.927
7.95,0.18046,15.72
8.1,0.16673,16.033
7.85,-0.045868,15.746
7.75,0.038935,15.461
7.8,-0.031112,15.631
7.8,0.016076,15.584
7.65,0.00474,15.295
7.55,-0.07596,15.176
7.6,-0.053001,15.253
7.7,0.13206,15.268
7.35,-0.092941,14.793
7.4,-0.19085,14.991
7.5,-0.18115,15.181
7.65,-0.022747,15.323
7.6,-0.059875,15.26
7.6,0.099825,15.1
7.5,-0.16743,15.167
7.25,-0.083234,14.583
7.2,-0.066361,14.466
7.1,-0.044376,14.244
7.3,0.044512,14.555
7.3,-0.049185,14.649
7.3,-0.10626,14.706
7.35,-0.014745,14.715
7.25,-0.097574,14.598
7.3,-0.12046,14.72
7.4,-0.050892,14.851
7.35,-0.1493,14.849
7.45,-0.043682,14.944
7.3,-0.27489,14.875
7.5,-0.08461,15.085
7.3,0.0011176,14.599
7.05,-0.21546,14.315
7.15,-0.077688,14.378
7.05,-0.35181,14.452
7.15,-0.21475,14.515
7.2,-0.088058,14.488
7.1,-0.24059,14.441
7.15,-0.026533,14.327
7,-0.16718,14.167
7.05,-0.08387,14.184
6.9,-0.20004,14
6.8,-0.25318,13.853
6.9,-0.133,13.933
6.6,-0.20093,13.401
6.5,-0.36333,13.363
6.75,-0.054604,13.555
6.65,-0.10336,13.403
6.8,-0.025648,13.626
6.65,-0.20393,13.504
6.7,-0.0050649,13.405
6.7,-0.083106,13.483
6.8,-0.11756,13.718
6.7,-0.059788,13.46
6.6,-0.06807,13.268
6.55,-0.079083,13.179
6.75,0.038855,13.461
6.6,-0.012588,13.213
6.55,-0.16585,13.266
6.4,-0.24435,13.044
6.65,-0.1267,13.427
6.6,-0.33124,13.531
6.65,-0.27269,13.573
6.6,-0.37665,13.577
6.7,-0.38668,13.787
6.6,-0.44422,13.644
6.45,-0.4361,13.336
6.4,-0.50842,13.308
6.3,-0.65928,13.259
6.2,-0.83824,13.238
6.3,-0.91913,13.519
6.3,-0.95549,13.555
6.15,-1.0412,13.341
6.35,-0.93571,13.636
6.2,-1.1956,13.596
6.25,-1.2254,13.725
6.1,-1.3261,13.526
6.1,-1.3615,13.561
