9.75,-3.215,22.715
9.7,-3.0531,22.453
9.75,-3.0927,22.593
9.65,-3.0293,22.329
9.7,-3.0531,22.453
9.65,-3.0169,22.317
9.75,-2.9401,22.44
9.6,-2.8495,22.049
9.6,-2.9547,22.155
9.65,-2.8874,22.187
9.75,-2.9526,22.453
9.65,-2.9502,22.25
9.7,-2.9786,22.379
9.55,-2.9546,22.055
9.65,-2.9251,22.225
9.75,-2.8193,22.319
9.8,-2.9221,22.522
9.8,-2.8141,22.414
9.75,-2.8986,22.399
9.75,-2.9235,22.424
9.7,-2.7904,22.19
9.75,-2.8151,22.315
9.65,-2.6928,21.993
9.75,-2.7563,22.256
9.65,-2.7354,22.035
9.7,-2.6676,22.068
9.6,-2.6835,21.883
9.75,-2.6973,22.197
9.65,-2.6287,21.929
9.6,-2.7348,21.935
9.6,-2.841,22.041
9.55,-2.849,21.949
9.6,-2.8537,22.054
9.6,-2.7817,21.982
9.5,-2.7152,21.715
9.65,-2.7439,22.044
9.65,-2.7736,22.074
9.6,-2.6963,21.896
9.6,-2.6835,21.883
9.7,-2.7271,22.127
9.65,-2.7439,22.044
9.7,-2.6889,22.089
9.75,-2.7142,22.214
9.75,-2.6209,22.121
9.85,-2.679,22.379
9.8,-2.6122,22.212
9.75,-2.6888,22.189
9.7,-2.6591,22.059
9.85,-2.7,22.4
9.95,-2.6176,22.518
10,-2.5489,22.549
9.75,-2.6379,22.138
9.9,-2.6064,22.406
9.75,-2.5996,22.1
9.85,-2.6622,22.362
9.8,-2.6334,22.233
9.85,-2.5566,22.257
9.85,-2.6496,22.35
9.95,-2.6134,22.513
10,-2.6158,22.616
10.05,-2.4588,22.559
10,-2.4054,22.405
10,-2.4984,22.498
10.05,-2.5343,22.634
10.1,-2.4694,22.669
10,-2.5489,22.549
9.9,-2.5938,22.394
9.95,-2.6176,22.518
10,-2.4605,22.46
10.05,-2.5719,22.672
10.1,-2.5819,22.782
10.15,-2.6038,22.904
10.15,-2.5666,22.867
10.25,-2.6703,23.17
10.25,-2.5804,23.08
10.35,-2.6248,23.325
10.25,-2.6172,23.117
10.35,-2.482,23.182
10.35,-2.482,23.182
10.25,-2.6213,23.121
10.35,-2.576,23.276
10.35,-2.6167,23.317
10.3,-2.5395,23.139
10.25,-2.4733,22.973
10.35,-2.4286,23.129
10.2,-2.489,22.889
10.15,-2.5542,22.854
10.25,-2.5228,23.023
10.3,-2.5395,23.139
10.35,-2.5597,23.26
10.3,-2.4449,23.045
10.25,-2.4733,22.973
10.3,-2.5886,23.189
10.4,-2.5428,23.343
10.35,-2.4738,23.174
10.35,-2.4697,23.17
10.25,-2.4733,22.973
10.3,-2.4449,23.045
10.2,-2.5799,22.98
10.3,-2.4449,23.045
10.2,-2.489,22.889
10.25,-2.5146,23.015
10.2,-2.5014,22.901
10.35,-2.5638,23.264
10.2,-2.5923,22.992
10.35,-2.5679,23.268
10.3,-2.5518,23.152
10.3,-2.6375,23.238
10.4,-2.5915,23.391
10.45,-2.5822,23.482
10.4,-2.6602,23.46
10.35,-2.6369,23.337
10.5,-2.5162,23.516
10.4,-2.6602,23.46
10.3,-2.6171,23.217
10.4,-2.6602,23.46
10.3,-2.7105,23.311
10.45,-2.6828,23.583
10.35,-2.7258,23.426
10.4,-2.7365,23.537
10.4,-2.7845,23.585
10.35,-2.854,23.554
10.4,-2.7845,23.585
10.4,-2.7725,23.573
10.35,-2.6653,23.365
10.35,-2.7539,23.454
10.35,-2.5719,23.272
10.3,-2.5395,23.139
10.3,-2.5395,23.139
10.25,-2.6091,23.109
10.3,-2.6334,23.233
10.3,-2.5395,23.139
10.35,-2.5638,23.264
